catchment_id,CFMAX,CFR,CWH,TT,TTInt,BETA,FC,PWP,SUMax,Kr,Ku,Kl,Kperc,MAXBAS
27090,6.134313981,0.044670816,0.113626557,0.398910571,1.834523585,2.705690333,51.61882342,0.147958176,196.8493606,0.05588697,0.354165561,0.022789985,0.177625791,3.452813986
28001,3.912853752,0.050449047,0.031166072,-1.942718478,1.861739368,3.404692585,322.8421941,0.231977364,15.19425263,0.184660817,0.066896844,0.09619603,0.270984726,2.793785815
28003,4.121730053,0.06542767,0.035940639,0.861508768,0.505067283,3.201768636,55.09695415,0.575472288,48.8634743,0.193662012,0.232676486,0.002229252,0.398789224,6.168682482
28008,1.713209479,0.012228386,0.109344804,-1.99052366,2.81877482,1.846383957,93.40708909,0.673891211,102.3671642,0.102076208,0.203299115,0.022961237,0.186973895,5.144583414
28009,6.479103901,0.069861011,0.059743741,1.530779104,0.91362614,1.925752974,58.15324937,0.387585957,168.2157572,0.100357255,0.089370628,0.01276944,0.112209482,1.409657307
28012,4.739394175,0.040328571,0.182005267,-0.473724575,1.397592207,1.320507438,152.702771,0.940285797,165.4325508,0.138685502,0.113619559,0.011053627,0.137585547,5.503807744
28015,2.686977554,0.093026384,0.090728583,2.734689252,0.986839986,1.105445115,498.5091203,0.651336025,188.3845191,0.19048701,0.054022486,0.007020829,0.151084653,5.555234776
28018,3.966465939,0.032695099,0.032128368,0.292873886,0.765185351,1.916634428,120.1582025,0.706834713,132.810878,0.164024854,0.150105985,0.031311907,0.043779731,1.479768722
28022,4.229705586,0.086129611,0.16335974,-1.675363178,2.909960253,2.123445933,78.50356122,0.873502699,169.7067129,0.01359651,0.076629527,0.01751547,0.083780808,3.086916131
28023,2.5171806,0.021453163,0.167351597,-0.077254114,0.563040226,2.876437519,133.9562773,0.46006229,174.7512862,0.017508635,0.10383869,0.028833524,0.176178603,1.168083618
28024,7.308269375,0.004004017,0.099078287,-0.372164868,0.503170426,2.095398565,87.13902852,0.546670885,126.8892467,0.010108002,0.161016033,0.006227744,0.040766142,6.683352097
28026,2.954891587,0.027109491,0.01691236,2.191474482,1.793096653,3.215931665,87.88652992,0.233245386,180.6889461,0.01006622,0.156978593,0.02159804,0.127954297,6.811702298
28031,6.267381247,0.040637164,0.172913474,1.069242113,1.435754228,3.548482466,64.41032356,0.216189578,65.33531936,0.172008578,0.331219787,0.072376635,0.308785305,5.534635893
28033,7.252571215,0.049062151,0.037938971,0.135422942,2.673333852,4.666096326,60.21365413,0.188803532,136.2522496,0.181599926,0.321624901,0.058786044,0.117008618,5.595615151
28039,1.567510203,0.089237535,0.180475621,0.978056,1.357486987,1.000831649,463.6013277,0.346823052,161.0297501,0.032293418,0.408502783,0.041809133,0.219297742,3.703010545
28040,6.671103173,0.051391909,0.01961866,0.925272305,2.020526304,4.829326381,85.78127727,0.455252202,144.2689428,0.185388768,0.226657031,0.00320927,0.151989127,6.356158823
28043,2.700335955,0.033809224,0.022960822,-1.124386734,0.985135589,3.929679262,420.9160327,0.966416514,123.4006104,0.014377269,0.182839211,0.079891466,0.152745986,4.110895044
28044,4.015616885,0.031756839,0.12351894,2.542089123,2.770321652,2.985893926,52.96950103,0.643639676,159.9157402,0.145982546,0.052298408,0.003233797,0.474453833,3.304113423
28046,4.052871828,0.041453968,0.196997107,0.149254383,2.997690976,4.719703688,188.6703477,0.250440452,51.34308124,0.153132712,0.117243846,0.019009656,0.135672484,3.810262147
28048,5.037621974,0.036272791,0.128961861,0.634129269,2.912519933,1.933994076,213.8923609,0.596505474,183.3027534,0.043249764,0.246482589,0.083578781,0.191316293,4.828325153
28050,6.608032118,0.013273068,0.142433824,1.80112206,2.985856053,1.172512114,105.9449538,0.926898061,175.466963,0.188852549,0.096702578,0.00250208,0.144495703,1.107469281
28052,1.021416301,0.034324148,0.124031886,-1.062478692,1.837000593,1.236831146,399.6826355,0.207870931,84.8589498,0.031766393,0.163747168,0.032651215,0.071124909,2.673311834
28055,3.545925211,0.083318787,0.063717538,0.484680937,2.079027243,1.043992737,111.4544235,0.567731843,46.37409234,0.098924772,0.243183343,0.015506172,0.089232464,4.625421243
28056,4.315015599,0.068559169,0.156841118,-0.559845472,0.93115799,1.076245873,145.1791136,0.909704173,105.9175928,0.01491495,0.226151742,0.045913713,0.11763843,1.976103888
28060,6.965894682,0.076427184,0.079456444,2.811450419,2.151102702,1.863636268,485.9490373,0.334473596,109.4581544,0.092830668,0.064548822,0.009513767,0.585623914,1.687694912
28066,2.766596231,0.060349302,0.050093501,1.428280618,0.786752642,3.58806139,24.26760731,0.695295812,101.8258015,0.069726489,0.273502402,0.006490019,0.423610908,3.083740631
28067,1.746442628,0.007272204,0.05508711,-1.077800976,2.368196689,2.876233926,347.4948089,0.741834662,187.8695787,0.033851951,0.136714302,0.087671951,0.059189762,6.851775009
28072,7.706614007,0.048927434,0.019569985,0.429882515,2.359240465,1.732464945,407.78733,0.228297557,110.7405647,0.031851453,0.191034985,0.052240075,0.196017571,3.336513525
28074,7.682077568,0.012020201,0.075113528,-0.643701425,1.624951478,3.020393269,93.16797681,0.88744408,122.9278657,0.109177309,0.153426344,0.014922505,0.121234911,6.434712015
28080,6.58118963,0.027559939,0.068636793,1.804915646,2.976016587,1.143994389,23.9793879,0.479595042,178.2150742,0.132396111,0.204393044,0.033757343,0.592535702,3.324103713
28081,4.331706779,0.021360519,0.142022517,0.480344584,2.734609798,1.629820029,26.87716189,0.703067492,72.94160349,0.081599639,0.111795301,0.003571419,0.441008912,1.54014052
28082,3.819905994,0.060461351,0.083979418,0.167919251,0.765300063,1.147765242,94.4232229,0.23202225,190.3218907,0.019099732,0.231227022,0.009204706,0.062144948,1.553909614
28085,5.703205144,0.025072622,0.094635459,-1.276514212,0.623480355,2.133836394,312.0940029,0.810163031,163.0219773,0.159667727,0.12821216,0.024336806,0.034467203,5.234562777
28091,5.672111754,0.041342777,0.029321525,1.810962058,0.518750845,1.4140036,182.6334569,0.663099987,14.85320554,0.037322827,0.116687235,0.006291735,0.073178738,1.878705726
28093,5.729806331,0.028993958,0.039857477,0.924394887,1.179458215,2.120777405,121.0972436,0.750510434,124.4143616,0.106501097,0.2103927,0.084983214,0.01155352,3.332805541
28115,2.620127527,0.078989882,0.133053642,-1.243004135,1.008064232,1.005727518,25.02413249,0.663686138,154.1479748,0.172397538,0.057610468,0.016511342,0.336677937,6.226407166
28116,4.658830443,0.094274161,0.093375875,-1.288555288,0.77558473,3.303145726,252.1786101,0.399360062,159.3399433,0.033669214,0.140014149,0.001646202,0.428456042,6.989215405
28117,7.507246309,0.061635178,0.121294635,1.381230124,1.017508343,3.313560837,105.473202,0.778943853,77.09352154,0.199900606,0.122426964,0.005250365,0.139231046,3.323690514
29002,2.185796885,0.002343133,0.028900731,1.143441229,1.217157127,3.227582485,158.9033578,0.6823717,168.9588975,0.019002062,0.10021817,0.008691795,0.692852035,1.853607201
29003,7.039540018,0.003268913,0.188009698,2.267334966,2.611577543,4.137042525,213.6214597,0.714837372,83.89574927,0.08758442,0.045704286,0.012636344,0.115317924,5.686688915
29005,7.502181041,0.073600914,0.078666971,0.32106145,2.59203126,1.797450477,184.745957,0.178018054,101.3364024,0.026548696,0.271817589,0.008770962,0.062727825,1.437104032
29009,4.455413818,0.093963177,0.182014804,-0.810161783,0.781754733,4.310277372,157.944766,0.95459871,22.63494379,0.128135848,0.142619126,0.009700717,0.062306797,4.033539306
30001,3.805636195,0.07552763,0.023330986,0.711570572,2.448131994,1.160426478,139.8248401,0.64012765,27.78569147,0.158829844,0.099706758,0.012979644,0.170881044,4.592962293
30004,5.114500879,0.073340616,0.038024558,0.335357899,2.679359647,4.024362501,83.6065253,0.674882682,99.90378053,0.107398799,0.179505236,0.005549386,0.360205208,4.042218681
30005,3.401084869,0.024231878,0.022994413,0.807381339,0.903728983,2.911831573,100.7445978,0.624957872,67.59887449,0.125115725,0.054741702,0.008216088,0.085744874,3.555698355
30011,6.63310251,0.047149746,0.120440565,-0.497582885,2.328309611,1.488419513,433.569009,0.595639918,80.28506336,0.076584288,0.023968692,0.094650814,0.736661871,4.552432662
30012,7.912624871,0.093138787,0.054249427,-0.276396936,1.691272651,1.816340769,112.0193613,0.72873214,27.49062042,0.016867558,0.221008892,0.001864721,0.096783421,3.533684883
30014,6.061888509,0.038658525,0.019177521,0.434249475,0.719885655,2.962547525,156.3991606,0.529990725,126.9458752,0.125889286,0.384439337,0.035785988,0.041887919,6.095654878
30015,3.372755512,0.026816998,0.167768202,-1.372158964,2.743506506,3.595773976,161.5160549,0.842094831,46.40533796,0.198132609,0.026758551,0.017335691,0.980431808,3.4642071
31002,3.004528334,0.042082184,0.079192947,-1.195889222,2.743298632,1.967288317,313.2411941,0.8714452,153.9752534,0.015211959,0.134503369,0.098153792,0.140707308,5.519430815
31006,5.097246511,0.043262591,0.020176607,-1.914693686,2.615916137,1.417230082,485.2817596,0.385630089,73.04134237,0.033965252,0.058831469,0.008533137,0.286198579,3.599340776
31010,7.589400803,0.055188499,0.113988791,1.076897376,2.002661076,3.74324419,116.5884617,0.934634288,43.36778812,0.116272229,0.220482811,0.002701169,0.200436469,5.503970343
31021,5.861675464,0.006225867,0.169241692,0.765413419,0.789904842,2.70605073,188.257129,0.573562541,174.4736826,0.06137084,0.242055582,0.094930649,0.039571866,1.441493865
31023,7.405642729,0.096944867,0.078578111,0.589620481,2.887153357,1.524102375,194.0100277,0.889944955,63.52137092,0.194404296,0.397729647,0.072824662,0.015908086,5.999298199
31025,4.644676622,0.056016064,0.195984087,0.815245628,2.504443197,2.647938186,153.8582014,0.410518322,116.5129856,0.077225195,0.404149962,0.035624487,0.036703291,3.168302738
32003,6.828963426,0.065889843,0.189222534,-1.223318834,2.865480814,2.016980701,141.4562641,0.841933564,34.67139214,0.114717249,0.396078482,0.015177694,0.047051391,1.619797313
32004,4.91077054,0.014720534,0.093096472,-0.785463972,2.230823858,1.721673562,162.894148,0.168583748,24.35986144,0.185284967,0.214375785,0.052301775,0.124189221,3.544565347
32006,4.769792841,0.025726912,0.127822324,0.55931039,1.106123612,1.921633089,178.9639065,0.683861462,99.84144862,0.191216031,0.146288921,0.059546737,0.029025738,2.66658021
32008,2.307479279,0.0499048,0.033893543,-0.510635827,0.598533389,1.80019839,171.4168032,0.630254059,65.99617549,0.091989201,0.168402282,0.065409364,0.146527441,4.768375312
33006,6.026607791,0.006414252,0.076575004,-0.715088133,0.851398822,1.110466508,227.3241646,0.616517341,55.72210213,0.031456186,0.080981424,0.008355993,0.064683297,3.707733179
33007,7.359680542,0.011420327,0.145283404,-1.369226195,0.910183158,1.51838575,304.9484101,0.736006139,172.4073015,0.188070087,0.061085769,0.019634363,0.1953229,5.720400245
33012,2.217117266,0.025691772,0.032617445,-0.042047464,2.679213324,4.765966178,141.9545507,0.187037148,142.0433161,0.026107127,0.329690201,0.075236309,0.111099347,1.462928741
33013,3.407628919,0.067626926,0.168659589,-0.037694873,2.986293815,2.02895135,311.2905633,0.271666273,120.0489353,0.14461257,0.148718132,0.003344442,0.054716348,6.533147651
33014,4.201768492,0.071417863,0.049475686,1.51693072,2.13048957,2.802240821,179.276754,0.115597121,23.41656361,0.090409345,0.134403852,0.00307749,0.201968562,5.628709621
33018,1.229613803,0.05894361,0.011503911,-1.305666788,0.562967321,2.339536387,132.9934168,0.561949022,32.16617604,0.17095249,0.278285911,0.020799034,0.134419686,2.35211111
33019,5.511523534,0.088766642,0.03955025,2.031626298,2.760579651,1.036417739,259.2315487,0.1680964,53.48903621,0.016560345,0.065633254,0.010995447,0.10110541,1.514287642
33020,4.568168694,0.092893811,0.058428907,-0.014821086,2.374746654,1.916134915,173.2799324,0.361570945,108.4111147,0.051324189,0.283579854,0.056207876,0.067653492,1.377091063
33021,6.678127489,0.070416767,0.123973158,1.047319709,0.902449722,1.275222071,383.2678126,0.415738047,60.19851013,0.093755697,0.033808123,0.08810016,0.528027708,5.459392293
33022,4.020505564,0.090961977,0.159315096,0.024243461,2.999847717,2.621399051,158.1084902,0.254554454,198.6325247,0.177898257,0.149380744,0.001514606,0.229733591,4.813428921
33023,6.382353004,0.084623511,0.157926578,0.154691119,2.676804894,4.029945982,424.1098322,0.226711135,69.93675573,0.085855,0.182564523,0.004617222,0.187247309,6.317942311
33024,5.751208468,0.039232024,0.063470768,2.49437373,2.475138597,4.33543869,152.3059579,0.37347827,118.8920833,0.192180219,0.067872145,0.002503257,0.142402883,6.559807018
33026,4.909528649,0.05220483,0.096123835,-1.030717931,2.266233193,3.276210212,166.278388,0.333497298,126.5094834,0.122615859,0.125277888,0.0321017,0.03234265,3.017220787
33028,1.266338292,0.00689499,0.08684902,2.056252123,2.972841303,2.582609735,64.75192722,0.946620783,91.93990241,0.06156839,0.115268002,0.007716518,0.294807566,4.50837559
33029,7.028317982,0.087915736,0.130396069,-1.502127708,1.353484439,1.938087972,260.0982605,0.976740615,44.88998943,0.068855223,0.042994176,0.043729873,0.598597649,3.542892852
33031,3.227512568,0.035082606,0.030488923,-0.048954902,1.583661735,2.430725676,220.4757337,0.814276901,134.180574,0.091551911,0.374342703,0.003333395,0.072775484,3.263166715
33032,4.143853644,0.023389736,0.035290357,-1.240461536,2.687844761,4.004180011,261.8617526,0.979835825,12.29731252,0.186453718,0.032270373,0.00630392,0.55128844,2.153156526
33033,3.608175436,0.034697092,0.131905582,-1.781710599,1.430855212,2.327398767,110.4656717,0.248875146,98.7604142,0.185539885,0.026728627,0.004793919,0.435986857,2.966177728
33034,3.687458717,0.058363522,0.170817435,-0.508205717,2.640177891,1.866111741,274.5412302,0.551552942,16.00084043,0.177938983,0.122700408,0.004023046,0.080633498,2.870595421
33035,7.207606525,0.030681252,0.149685861,-1.270759766,2.208343398,1.253824616,319.1025213,0.255926701,98.79581927,0.152675351,0.078009203,0.052399669,0.114525074,6.321855819
33039,2.209803141,0.045850558,0.185697596,-0.468639222,1.602726778,1.639183378,156.1212841,0.789154935,167.2566641,0.057678314,0.157243311,0.016656418,0.010626857,4.250968563
33053,4.127621303,0.048160607,0.146090217,0.836779267,1.066326791,1.801333278,484.2598208,0.207378908,28.13537837,0.139295334,0.082649272,0.079394506,0.782997166,2.966270183
33054,2.190030675,0.046817455,0.158299683,-0.546526436,1.763935608,2.35476936,41.94106693,0.404736631,157.3786851,0.089426173,0.021381085,0.009196463,0.201472928,6.191931619
33058,1.523637336,0.063596409,0.04786958,1.841105171,0.98054705,2.081932207,133.9626509,0.93145141,55.11264881,0.194416029,0.169120753,0.024010399,0.108053161,1.914952098
34002,5.329089349,0.049941447,0.161825708,0.258420407,2.96133885,1.438043551,297.2454139,0.120701602,52.09005208,0.023592272,0.17833506,0.003577641,0.197987507,1.945264902
34003,2.661585754,0.081081721,0.194670588,-0.04730612,1.15570828,1.663642796,147.5745114,0.74503636,56.47932202,0.150966554,0.10252436,0.002470334,0.537783962,6.889459944
34004,1.179116857,0.067913805,0.190771407,-0.483599524,1.81076301,1.155998612,399.0002149,0.422612002,58.78141096,0.045749352,0.021508516,0.07928638,0.989158316,1.785654593
34005,4.781199384,0.090029272,0.107792448,1.411269343,1.696685049,1.452449483,490.0092015,0.287002009,138.0392614,0.024086434,0.182981066,0.079478696,0.214191793,4.588151908
34006,2.743463612,0.084948633,0.141022105,1.018558865,1.003760102,2.692283608,138.7381467,0.160058806,169.847748,0.168969271,0.145537992,0.005073604,0.056195567,6.456094734
34007,6.831657162,0.082523834,0.170883698,-0.702773399,1.282411634,2.561573393,130.695102,0.757265657,43.19407724,0.099992053,0.197267788,0.013082217,0.037258367,1.871654225
34008,7.870112088,0.092703274,0.169512607,2.460405941,2.493539633,4.269134027,143.9672087,0.273816753,65.36612312,0.103866664,0.047611263,0.005414928,0.894257111,1.914233169
34010,2.10329062,0.026690575,0.112168709,-1.216134327,2.216277273,1.441582327,151.223989,0.944870906,142.4205414,0.053598593,0.232008083,0.05924543,0.051896884,1.376292459
34011,4.007921457,0.041261344,0.17592731,0.424501768,0.708437942,1.718365952,444.6599354,0.251873057,171.8340616,0.080480551,0.096063434,0.005263736,0.06422584,2.584626498
34012,6.8370779,0.02911454,0.177430632,2.710659174,0.697139087,1.380179682,455.9522348,0.737496119,150.3447415,0.079881951,0.065504137,0.004296702,0.561941867,6.42485129
35003,6.504098574,0.017145722,0.118927515,0.701121141,2.174888534,4.474950457,158.4815793,0.767230385,107.5694964,0.178690902,0.285506412,0.014488277,0.070685758,2.914009249
35008,3.653674476,0.063981571,0.085879246,-0.853697895,2.818644772,4.892883037,122.6705535,0.851552647,193.5756208,0.07583875,0.235494897,0.067448993,0.033359227,4.661153629
36003,5.489588571,0.084388385,0.113822568,0.152604769,2.408093077,3.036123667,229.2561476,0.715823597,172.176985,0.093569856,0.268764409,0.013283581,0.139404115,1.948180624
36006,1.703026432,0.040773971,0.078172977,0.816521678,1.883242496,1.377960244,221.1863046,0.606551976,21.06678342,0.161331868,0.152967447,0.034831923,0.032880022,2.244376917
36009,4.138860309,0.000910739,0.010798066,1.986383818,2.405831245,4.064324406,142.6031748,0.208015572,132.9657017,0.048851512,0.333027382,0.016312161,0.035827258,1.980313303
36010,3.99982286,0.042516629,0.186599345,-0.604390124,2.507435822,3.146091747,121.4053977,0.155980983,107.6739672,0.185428946,0.458392388,0.065770883,0.145677051,3.221163388
36011,3.633208132,0.029645451,0.041939903,0.353993408,1.635224785,2.090918651,93.8025104,0.161012372,117.6227082,0.083078808,0.376006119,0.037674045,0.139133172,2.834109255
36012,7.344633898,0.031319206,0.111919022,-1.923986636,2.385868496,1.838195856,81.39892497,0.422657184,53.46079616,0.056201205,0.320285305,0.009448328,0.332397524,4.204283423
37001,5.142810891,0.012561564,0.031169702,-0.928734988,0.541694977,2.659413871,114.774652,0.300809905,145.8025935,0.085083239,0.185367423,0.036904657,0.088422065,4.245250806
37003,7.42375715,0.086925032,0.024923537,-1.461739348,0.78331479,4.524974264,138.5102457,0.167409799,22.90265022,0.076465868,0.145297704,0.010733954,0.106119085,6.899720517
37005,5.18029429,0.057636168,0.169269201,-1.293577803,1.222593733,2.906603949,132.5369952,0.275270641,113.5792232,0.057258211,0.176727325,0.002359616,0.16993965,4.838423342
37008,2.139451288,0.078536188,0.013836061,1.576425154,1.58520731,2.316436386,125.574629,0.761928377,115.9206632,0.125221291,0.123014996,0.001854305,0.030560524,5.04679363
37009,7.860163733,0.04896835,0.088830781,1.745645886,1.967611979,4.054077716,105.4803841,0.354707639,77.60133183,0.061021349,0.18699215,0.007200375,0.1855411,6.769908344
37010,5.633777567,0.07980565,0.088640178,-0.298348321,2.666004261,1.297474718,115.4755914,0.615033464,175.0540326,0.148039986,0.107555906,0.003758528,0.125558009,5.850034555
37011,6.952590262,0.088989138,0.140152101,-0.24821481,2.212007472,4.03459276,159.2821233,0.848523606,139.4991567,0.132951092,0.336037868,0.002778024,0.116905481,6.012923256
37018,1.506028239,0.052577223,0.084829849,-0.065105995,2.863302335,1.233352597,125.7860084,0.44056966,187.2930477,0.058596605,0.348097553,0.059800674,0.078310153,5.52983839
37019,4.971915165,0.091220725,0.197296218,-1.386093152,1.824377029,1.029510801,196.9053696,0.203107064,21.43330388,0.151518201,0.398747262,0.012273171,0.039315705,5.546007551
37020,3.762876244,0.022432169,0.034224032,0.61198517,0.960080678,4.122330195,155.34141,0.657058866,115.7619723,0.106670887,0.240318173,0.002870537,0.188145004,4.104871165
37031,6.686177205,0.016770191,0.055156042,0.68902394,0.555468442,1.280076659,272.6466871,0.950277462,36.39601201,0.013880771,0.477268899,0.095793311,0.173634475,6.661488355
37033,6.160589386,0.005657827,0.057350128,-0.962650532,2.348408542,1.055442206,206.7675519,0.743953818,45.19070721,0.112711209,0.292770205,0.00503489,0.224173629,3.438618247
38001,1.914295416,0.011601462,0.088367883,0.367681864,2.675301483,1.724918516,491.2352635,0.505865308,71.5007485,0.15792506,0.166211308,0.012388472,0.046425033,4.248855954
38003,1.304696836,0.024597869,0.02847328,2.244210672,2.442426167,1.874020563,321.9648599,0.778653534,74.56867592,0.029728991,0.084798172,0.004787952,0.604338683,5.24615279
38004,7.806408103,0.073718636,0.163838163,-0.293379676,2.357822033,1.40732956,452.8008413,0.591649572,35.40103305,0.10623173,0.263284939,0.031342773,0.146140768,2.788281239
38007,4.597925953,0.018762778,0.147951381,-0.986224567,2.280924894,1.035606086,112.5165947,0.958744304,51.3212696,0.089526583,0.362403101,0.04861721,0.270875171,2.884976869
38012,4.137149337,0.055126211,0.09458028,1.640924655,2.230156532,2.651711279,444.9913965,0.841081273,87.82831445,0.065947199,0.16112874,0.001096303,0.514266622,5.197810788
38014,3.742077322,0.032641114,0.022927669,-1.681918595,2.833302168,1.264111846,162.6158468,0.529806277,34.75619422,0.176744279,0.375781808,0.027396886,0.179604922,4.964135871
38017,5.366738628,0.013590897,0.186701976,-1.267036742,2.062470901,2.398884363,368.4524358,0.586041988,116.6102149,0.157944939,0.108313377,0.003823652,0.444531044,4.069207726
38018,7.914345555,0.033968818,0.019793957,1.175993177,0.532400361,1.39575875,95.78729303,0.147351625,51.28174137,0.038109253,0.10778526,0.006715137,0.396239295,5.380140664
38021,2.725976713,0.078866825,0.084267846,-1.02182818,2.196011903,1.579698925,229.1196004,0.462661565,144.5546274,0.125657351,0.373905705,0.071806692,0.081598236,1.744751147
38026,6.832976082,0.028995291,0.199587039,-0.760992795,1.618718541,3.813502693,137.2500319,0.711681985,195.1323415,0.180839033,0.197165581,0.005800473,0.215816638,2.603878314
38029,3.133666659,0.026374652,0.140358088,-0.541025301,1.508348619,2.634806702,409.2524825,0.171438088,11.56882469,0.058170627,0.266291861,0.001871225,0.121989582,3.075983077
38030,3.818262468,0.053716187,0.076332187,2.344207961,1.738428567,3.220635031,352.546683,0.341181623,65.84370908,0.138682447,0.038446037,0.004106692,0.053909887,2.783187594
39001,4.068772425,0.068186501,0.049826993,0.268970484,1.268366069,1.774730261,356.4457308,0.370291381,135.2193556,0.175437375,0.131902554,0.062292638,0.081612869,6.223245597
39002,2.780329276,0.079464962,0.197356939,-0.953300983,1.077101478,2.710578522,188.976401,0.756039713,32.70390541,0.161760946,0.03583921,0.093876714,0.552081352,4.822405265
39004,7.735871737,0.056079553,0.052251328,-0.870085831,0.917010253,2.292560205,219.4615379,0.687808257,131.4135703,0.1313178,0.025371678,0.001242411,0.189733188,6.876261346
39005,1.786620743,0.017791097,0.144702963,-0.020034498,2.2522311,1.331122949,67.40698835,0.885908425,103.0310723,0.054907452,0.321383679,0.014641243,0.188390742,3.442925314
39006,7.396772915,0.009863018,0.164934656,-1.488349422,2.634554719,1.477895789,290.905632,0.58003637,68.68654466,0.015357024,0.037246291,0.059989109,0.042540186,2.043620651
39007,2.561832835,0.060571028,0.117919253,0.763162126,2.354417195,1.509354436,186.2457971,0.600559994,73.52852791,0.089842395,0.16060699,0.020954029,0.179088461,3.564135994
39008,2.447717633,0.0433025,0.184475904,-1.39458461,2.486817898,3.58706005,194.5945745,0.83212355,155.9256009,0.136848407,0.022982244,0.094292313,0.444809322,5.142913193
39010,3.421634666,0.080943082,0.093710691,0.478117064,2.860611603,4.440788451,250.9343482,0.57462788,74.78794761,0.082973854,0.019317071,0.001776557,0.436701932,4.431022463
39011,5.547199694,0.069404628,0.031593593,-1.194839321,1.838576686,2.08023871,324.0512199,0.886182441,18.36450682,0.163794993,0.014002394,0.076970326,0.023812953,3.503658522
39012,7.5213271,0.035084558,0.063701761,-0.681010863,0.852858877,1.119033005,48.43002439,0.114760025,148.6535014,0.192089358,0.129010827,0.008936545,0.167324801,2.851159857
39014,4.087488702,0.06464979,0.116032599,-1.151779797,2.961155387,4.707442595,322.9625584,0.116036009,134.8043888,0.154118565,0.010295844,0.001146926,0.276189557,4.588076067
39015,6.44132317,0.004141971,0.094946479,1.933802339,0.850889772,3.592213884,213.4060652,0.371725777,187.6097015,0.12839494,0.034084199,0.003449563,0.733646034,6.92723287
39016,2.202625565,0.005224231,0.158397683,-0.258105574,1.884854056,1.269345736,353.5428593,0.419676847,76.48235597,0.134872977,0.045436853,0.027375823,0.920689207,5.089010915
39017,6.625459403,0.006029983,0.091523588,0.203041703,1.625783826,4.497686622,162.8957619,0.81592427,32.95092989,0.141919854,0.29319358,0.060025772,0.036304088,5.837977222
39019,3.461975991,0.056937636,0.042378313,0.485583503,2.99031999,1.643769766,211.8170122,0.871988424,32.38429574,0.185682327,0.012101074,0.007907011,0.933919829,1.679333908
39020,6.140990103,0.010922127,0.050313829,0.630341474,0.592553581,3.067862548,164.0226283,0.460418331,30.79449507,0.110904428,0.040626176,0.019159452,0.573260505,3.399385373
39021,2.696172715,0.070992356,0.013212399,-1.739352097,1.821320337,2.194142756,245.1719661,0.535805286,138.0194198,0.023036035,0.10303957,0.06593843,0.084582737,2.59977726
39022,1.11053851,0.086192539,0.171447713,-0.813483199,1.158540935,1.015058957,118.1053073,0.215978802,178.9151799,0.038299976,0.20616692,0.014400707,0.235717194,3.194147106
39023,3.491230373,0.04997293,0.169303047,2.616243556,1.271479674,4.701152077,317.3998768,0.135058475,61.0280133,0.164301302,0.044285856,0.001612659,0.472136341,3.131439506
39025,3.47247803,0.076195345,0.080334062,-0.692586574,2.116326384,2.478596727,164.0534545,0.970679736,91.65077252,0.098359557,0.202785163,0.006603058,0.066867785,6.255268657
39027,5.788021321,0.026030834,0.034958967,-1.286685672,0.745158296,3.400281505,361.1071051,0.623931255,183.5909375,0.091678194,0.117921756,0.001446458,0.366661309,2.66372916
39028,7.382666144,0.072550358,0.178532964,-1.838999673,1.204167554,2.506720241,491.607702,0.26712848,39.52819952,0.134392738,0.046754726,0.017216669,0.784981978,2.23939577
39029,3.022369939,0.079731315,0.024808496,-0.606549422,1.778589585,1.045792148,443.1530657,0.361104342,186.1237312,0.148196785,0.046819951,0.004541909,0.191502101,1.938256361
39034,4.708935897,0.000188905,0.03188552,1.018372774,2.435295053,1.658449515,192.963909,0.262071561,130.0920825,0.195862977,0.016247487,0.092660027,0.768593889,4.194506532
39035,1.260802311,0.087025307,0.143170375,2.220215747,0.627313692,3.256920456,322.8755785,0.240953482,19.09779887,0.02100232,0.025973739,0.057113735,0.141201819,4.251079068
39036,4.550127581,0.070828839,0.067406016,2.211627058,2.797448441,1.802101154,417.8664295,0.236128733,166.9156412,0.161841726,0.096248746,0.00118011,0.873575466,5.355027376
39037,2.206679098,0.085454804,0.126732684,1.470585937,0.80891363,4.976947138,384.036793,0.624255239,11.99095621,0.05697146,0.065318069,0.01593957,0.358959502,4.955682367
39042,6.496797817,0.044507456,0.029318175,0.293505138,1.496256743,4.517997836,83.38407027,0.31092158,166.4619777,0.027286834,0.013648231,0.036177062,0.443869225,1.823559079
39049,4.13476539,0.031584652,0.021878233,0.657209455,2.666505997,1.122185616,260.1617826,0.374979296,100.1277424,0.18320633,0.415796732,0.048597476,0.241701959,2.403417166
39052,6.765391048,0.061815536,0.047941981,-0.467526201,1.526788431,1.006796668,187.8834497,0.301473094,129.7067067,0.120790429,0.37742118,0.018562121,0.161440901,2.051677499
39054,6.079416098,0.077748565,0.045133616,0.620656474,1.085216816,2.136383885,163.6836729,0.223667586,174.504937,0.167175654,0.442896211,0.059968984,0.16750643,5.845913308
39056,7.73652338,0.098209535,0.162637789,1.898869675,1.582240793,1.71344708,398.9162594,0.553402888,11.00052984,0.149771766,0.138946619,0.002149567,0.772844728,4.06050809
39061,4.425062202,0.085128865,0.175322167,0.982050565,2.124202214,1.32397746,151.9904692,0.357148817,152.267388,0.016440223,0.010880514,0.026130778,0.297121686,5.376845218
39065,6.160416376,0.091617261,0.073266925,-0.894487107,1.890602803,3.717546094,342.363042,0.465826224,62.14218379,0.127333712,0.100392398,0.001568147,0.86138018,4.97212929
